State,Year,Region_Type,Is_Coastal,Time_Trend_Index,Decade,Post_Liberalization,Post_2000_Infrastructure_Acceleration,Post_2010_Climate_Risk_Intensification,GDP_Growth_Rate,GSDP_Constant_Price,GSDP_Current_Price,Per_Capita_Income,Industrial_Output_Index,Services_Share,Agriculture_Share,Manufacturing_Share,Trade_Connectivity_Index,Export_Intensity,Tourism_Revenue_Index,FDI_Attractiveness_Index,Road_Density,Rail_Density,Port_Access_Index,Logistics_Connectivity_Index,Urbanization_Rate,Electricity_Access_Rate,Internet_Penetration_Rate,Infrastructure_Composite_Index,Literacy_Rate,Higher_Education_Enrollment,Health_Index,Labor_Force_Participation,Unemployment_Rate,Flood_Risk_Index,Cyclone_Exposure_Index,Drought_Risk_Index,Heat_Stress_Index,Coastal_Erosion_Risk,Land_Submergence_Risk_Index,Sea_Level_Rise_Exposure,Annual_Disaster_Loss_Rate,Climate_Vulnerability_Index,Ease_of_Doing_Business_Proxy,Policy_Reform_Index,Public_Capital_Expenditure_Index,GDP_Growth_Smoothed_3Y,Economic_Resilience_Index,Economic_Resilience_Class,Coastal_Trade_Interaction,Coastal_Climate_Interaction
Madhya Pradesh,2006,Landlocked,0,27,2000s,1,1,0,7.73,66444.82,71382.21,5000.0,69.91,48.06,24.45,26.09,54.59,33.74,25.62,49.07,66.93,42.06,14.05,52.34,45.4,70.89,20.34,48.49,62.54,24.61,56.83,51.51,6.52,37.05,6.04,35.24,40.73,1.95,0.0,0.76,1.57,20.92,50.53,48.03,42.11,7.546666666666667,28.22,Medium,0.0,0.0
Madhya Pradesh,2007,Landlocked,0,28,2000s,1,1,0,6.85,70995.31,75367.1,5000.0,71.38,47.05,21.69,22.78,55.06,29.25,25.11,50.98,58.46,47.53,14.3,50.11,43.55,68.05,23.48,46.63,64.7,21.73,58.56,51.67,7.98,34.03,4.19,35.53,40.38,1.2,1.21,0.0,1.46,19.8,43.14,49.49,43.5,7.646666666666666,29.51,Medium,0.0,0.0
Madhya Pradesh,2008,Landlocked,0,29,2000s,1,1,0,8.02,76685.67,81319.82,5000.0,72.72,47.28,22.02,25.13,49.49,29.93,28.43,47.84,58.06,39.49,15.19,54.87,41.31,70.84,27.06,46.53,70.22,25.45,60.35,50.74,9.88,35.25,3.75,34.65,44.31,2.77,0.88,1.0,1.49,20.69,48.12,51.95,43.21,7.533333333333334,28.88,Medium,0.0,0.0
Madhya Pradesh,2009,Landlocked,0,30,2000s,1,1,0,7.63,82535.2,86510.33,5000.0,71.44,51.61,26.52,24.86,50.91,27.61,30.69,46.58,67.51,42.3,17.8,51.77,42.3,69.97,25.14,48.56,68.08,25.23,60.92,52.95,7.11,35.23,6.72,35.61,37.81,0.58,0.86,1.42,1.69,20.22,48.76,53.84,44.75,7.5,31.13,Medium,0.0,0.0
Madhya Pradesh,2010,Landlocked,0,31,2010s,1,1,1,7.33,88583.94,93568.02,5000.0,62.81,45.96,18.02,27.73,53.43,29.58,27.33,48.15,66.36,47.36,14.64,51.7,46.16,72.44,28.2,49.49,71.69,25.01,58.2,53.8,7.11,43.39,3.85,34.36,46.05,0.68,0.32,1.09,1.53,22.57,49.61,50.15,47.04,7.66,32.15,Medium,0.0,0.0
Madhya Pradesh,2011,Landlocked,0,32,2010s,1,1,1,6.68,94504.01,100611.2,5000.0,72.19,47.83,21.72,26.78,52.02,32.07,26.96,45.0,67.8,45.91,11.72,54.58,43.5,73.47,26.91,49.28,67.06,26.57,60.44,54.22,6.26,45.7,5.21,37.88,44.5,0.99,0.03,0.22,2.04,23.58,54.17,47.76,39.89,7.213333333333334,26.57,Low,0.0,0.0
Madhya Pradesh,2012,Landlocked,0,33,2010s,1,1,1,6.51,100656.26,107891.09,5000.0,70.05,49.8,23.68,26.66,54.47,28.0,26.19,53.44,66.42,45.61,16.07,55.22,40.82,71.24,31.52,49.1,70.79,26.45,57.37,53.82,6.98,39.97,3.85,36.25,45.76,1.39,1.18,0.74,1.63,22.1,53.19,44.16,46.1,6.84,29.11,Medium,0.0,0.0
Madhya Pradesh,2013,Landlocked,0,34,2010s,1,1,1,7.48,108184.73,114949.96,5000.0,70.76,49.08,19.84,26.82,55.14,32.81,25.47,45.75,66.37,43.13,16.34,49.89,44.46,75.76,34.28,49.14,69.0,29.71,56.33,52.32,7.38,44.12,5.56,33.43,45.73,0.68,1.53,0.0,1.7,22.89,51.22,51.11,45.19,6.89,29.55,Medium,0.0,0.0
Madhya Pradesh,2014,Landlocked,0,35,2010s,1,1,1,8.34,117204.74,122435.62,5000.0,73.24,50.8,22.15,25.23,53.26,31.83,27.81,47.31,66.16,41.25,16.89,55.37,47.36,72.61,31.72,49.89,68.39,26.79,62.82,50.82,7.82,43.43,4.02,35.31,42.97,0.42,0.55,0.14,1.8,22.22,51.13,47.19,50.12,7.4433333333333325,31.9,Medium,0.0,0.0
Madhya Pradesh,2015,Landlocked,0,36,2010s,1,1,1,8.39,127041.35,133923.46,5000.0,69.71,49.82,22.05,24.08,56.84,33.52,28.5,51.07,67.86,46.34,18.63,57.73,44.26,74.32,35.67,51.42,70.56,28.16,58.9,53.15,8.05,41.53,4.99,36.77,44.65,1.18,1.63,0.74,1.71,22.62,51.08,50.34,47.6,8.07,33.48,Medium,0.0,0.0
Madhya Pradesh,2016,Landlocked,0,37,2010s,1,1,1,7.76,136900.35,145722.85,5000.0,66.95,46.5,22.4,25.32,55.52,32.19,27.43,47.44,64.3,45.36,14.91,54.82,45.42,73.05,40.64,49.43,69.74,29.34,65.08,54.33,8.31,43.05,5.55,35.34,47.17,1.49,0.58,0.95,1.73,23.2,53.19,48.05,47.63,8.163333333333334,33.01,Medium,0.0,0.0
Madhya Pradesh,2017,Landlocked,0,38,2010s,1,1,1,7.55,147241.22,156056.76,5000.0,73.86,50.82,22.94,25.95,52.37,34.65,26.92,45.95,61.91,47.01,13.17,54.32,47.28,75.39,39.3,49.5,70.18,26.85,61.24,53.62,7.28,41.91,3.22,37.43,46.71,1.63,1.57,0.09,1.62,22.76,50.01,55.28,47.36,7.8999999999999995,33.49,Medium,0.0,0.0
Madhya Pradesh,2018,Landlocked,0,39,2010s,1,1,1,6.66,157046.38,168013.34,5000.0,76.19,53.26,20.68,25.05,54.79,27.68,28.13,49.73,67.59,45.05,17.18,57.64,43.46,74.57,47.27,50.82,68.22,28.38,66.55,54.63,7.27,42.81,4.68,33.66,46.03,0.78,0.87,0.13,1.49,22.46,54.12,52.43,48.18,7.323333333333333,34.28,Medium,0.0,0.0
Madhya Pradesh,2019,Landlocked,0,40,2010s,1,1,1,6.11,166647.44,176380.48,5000.0,73.13,53.46,20.49,27.24,53.7,33.23,28.98,47.54,66.59,44.34,16.87,58.02,46.44,75.41,44.12,51.17,71.53,28.57,63.04,56.54,8.09,43.69,5.12,34.63,49.25,0.77,1.43,0.33,1.57,23.4,55.33,46.79,49.44,6.773333333333333,31.83,Medium,0.0,0.0
Madhya Pradesh,2020,Landlocked,0,41,2020s,1,1,1,4.08,173444.02,183510.31,5000.0,69.7,55.35,17.75,26.55,58.14,34.39,30.35,46.89,72.55,48.39,16.88,57.5,46.34,73.46,48.47,52.39,74.4,27.9,63.03,53.13,7.75,42.53,5.63,33.67,45.46,1.99,0.52,0.0,1.61,22.58,54.34,52.11,50.57,5.616666666666667,34.05,Medium,0.0,0.0
Madhya Pradesh,2021,Landlocked,0,42,2020s,1,1,1,6.47,184662.04,194808.72,5000.0,77.24,49.21,19.67,25.48,55.43,33.77,29.14,50.96,65.48,47.54,14.38,57.51,48.44,75.29,48.9,51.18,70.3,27.08,64.78,55.39,6.78,44.84,4.72,32.49,45.38,1.01,0.56,0.0,1.46,22.69,53.71,49.39,49.06,5.553333333333334,32.0,Medium,0.0,0.0
Madhya Pradesh,2022,Landlocked,0,43,2020s,1,1,1,7.65,198786.0,210490.22,5000.0,77.92,51.34,19.52,27.91,54.05,32.04,28.69,44.59,68.04,41.28,20.2,55.58,50.19,76.24,50.73,51.9,71.69,30.25,65.3,54.1,8.55,41.66,4.2,31.97,49.18,1.87,1.77,0.65,1.51,22.56,52.41,51.08,45.84,6.066666666666666,31.41,Medium,0.0,0.0
Madhya Pradesh,2023,Landlocked,0,44,2020s,1,1,1,7.47,213638.97,227175.29,5000.0,74.99,50.87,19.64,24.03,56.46,28.12,30.78,46.29,63.23,44.61,15.87,60.59,47.91,77.3,53.76,51.42,72.92,31.42,65.7,51.76,9.25,39.56,5.6,32.13,49.82,2.49,0.67,0.37,1.69,22.37,55.54,52.64,50.17,7.196666666666666,35.07,Medium,0.0,0.0
Madhya Pradesh,2024,Landlocked,0,45,2020s,1,1,1,6.65,227849.99,241458.17,5000.0,72.8,49.85,18.64,26.48,55.25,36.87,27.48,48.05,71.88,48.4,16.92,57.78,48.59,77.59,52.68,53.35,70.43,29.94,62.37,52.5,7.81,43.12,6.46,34.09,50.66,1.24,1.58,0.79,1.56,23.74,53.15,49.62,49.09,7.256666666666668,33.65,Medium,0.0,0.0
Madhya Pradesh,2025,Landlocked,0,46,2020s,1,1,1,6.82,243399.15,259584.75,5000.0,76.48,53.87,18.29,27.91,56.74,30.18,31.23,44.94,70.56,46.15,18.77,56.31,48.7,75.82,53.98,52.6,66.73,34.14,66.1,52.38,6.66,41.41,5.4,31.38,49.32,2.42,0.12,0.54,1.96,22.56,58.26,49.25,51.51,6.9799999999999995,34.13,Medium,0.0,0.0
Maharashtra,1980,Coastal,1,1,1980s,0,0,0,7.71,25000.0,26262.48,5000.0,75.93,60.14,21.93,30.3,70.7,38.84,33.3,57.76,82.9,61.76,80.42,68.84,56.25,74.21,1.65,71.31,70.8,24.2,69.31,54.92,8.87,38.86,32.42,25.62,26.28,30.52,24.13,28.16,1.98,30.8,54.1,35.7,40.98,7.71,35.14,Medium,70.7,30.8
Maharashtra,1981,Coastal,1,2,1980s,0,0,0,6.63,26656.59,28185.89,5000.0,78.79,55.4,18.59,29.46,72.27,42.68,32.66,58.77,76.84,58.02,80.03,66.3,57.81,79.67,0.44,70.29,71.68,26.03,69.71,53.67,10.19,38.69,38.75,22.97,24.16,27.13,21.81,31.69,1.87,30.93,54.88,35.5,42.1,7.17,34.82,Medium,72.27,30.93
Maharashtra,1982,Coastal,1,3,1980s,0,0,0,9.64,29225.58,30936.91,5000.0,81.09,58.4,19.83,29.43,69.91,41.11,32.34,47.74,79.36,60.52,76.66,69.75,57.56,82.75,1.04,71.56,70.53,25.34,75.92,53.52,8.6,40.23,36.25,25.93,26.97,27.85,24.54,28.78,1.77,31.73,58.67,34.94,39.8,7.993333333333333,36.32,Medium,69.91,31.73
Maharashtra,1983,Coastal,1,4,1980s,0,0,0,8.09,31590.07,33610.18,5000.0,77.94,56.57,21.02,30.14,68.84,42.87,33.37,59.72,81.69,57.32,84.85,72.45,58.2,80.05,0.0,73.16,71.15,27.51,72.83,53.82,8.44,42.05,42.29,23.54,24.26,30.02,24.88,30.26,1.96,32.96,58.16,34.73,42.49,8.12,36.51,Medium,68.84,32.96
Maharashtra,1984,Coastal,1,5,1980s,0,0,0,7.04,33814.39,35181.14,5000.0,82.34,58.1,19.32,29.71,73.01,40.52,35.27,58.33,75.83,61.46,85.11,72.37,53.07,78.31,3.59,71.62,72.83,24.82,72.82,55.31,9.95,40.72,37.43,24.9,22.85,30.43,24.4,31.79,2.26,31.9,59.7,34.24,41.68,8.256666666666666,36.29,Medium,73.01,31.9
Maharashtra,1985,Coastal,1,6,1980s,0,0,0,6.36,35965.25,37565.17,5000.0,81.97,55.57,20.55,29.71,72.98,41.77,34.63,56.51,77.83,60.97,79.43,73.24,60.6,77.97,0.0,72.2,74.35,26.95,74.87,54.89,10.03,43.42,38.98,25.2,26.53,31.0,24.77,27.41,2.29,33.1,57.86,30.75,42.92,7.163333333333334,34.92,Medium,72.98,33.1
Maharashtra,1986,Coastal,1,7,1980s,0,0,0,7.05,38500.05,40500.05,5000.0,82.4,58.21,19.56,29.88,73.93,40.77,36.85,56.58,76.84,61.68,81.39,75.08,57.99,84.09,0.55,73.37,73.07,27.0,73.89,55.26,7.78,39.09,36.02,27.58,29.09,26.99,24.7,29.5,2.17,31.92,56.65,35.58,43.53,6.816666666666666,37.22,Medium,73.93,31.92
Maharashtra,1987,Coastal,1,8,1980s,0,0,0,5.9,40772.68,43082.32,5000.0,84.8,53.18,19.25,29.75,69.04,42.4,38.34,54.7,82.91,63.18,85.64,77.24,58.89,81.01,0.0,75.47,73.72,26.12,79.18,54.09,9.52,42.3,38.25,29.07,24.92,27.59,23.56,26.72,2.03,32.43,58.83,34.24,40.55,6.436666666666667,35.36,Medium,69.04,32.43
Maharashtra,1988,Coastal,1,9,1980s,0,0,0,7.64,43886.64,46331.99,5000.0,77.69,59.59,18.09,28.92,72.65,39.97,36.46,58.39,74.82,59.61,82.57,75.44,58.16,79.8,0.36,72.33,73.06,29.36,75.21,56.58,9.34,39.78,35.13,22.07,23.48,27.73,26.06,26.2,2.08,30.28,58.33,35.39,45.52,6.863333333333333,37.63,Medium,72.65,30.28
Maharashtra,1989,Coastal,1,10,1980s,0,0,0,8.33,47541.25,49759.96,5000.0,79.93,54.53,16.62,30.55,71.43,41.3,36.19,54.48,78.9,59.92,84.07,71.9,60.54,81.55,1.04,73.4,76.52,28.45,77.41,54.64,8.79,41.92,35.87,25.9,27.07,26.78,24.78,25.6,1.96,31.68,59.89,35.42,40.59,7.289999999999999,37.62,Medium,71.43,31.68
Maharashtra,1990,Coastal,1,11,1990s,0,0,0,7.09,50912.19,53445.69,5000.0,85.91,59.35,16.46,33.06,71.24,43.49,38.26,53.36,85.43,59.05,83.91,75.21,57.98,83.82,2.59,74.97,72.05,30.41,72.51,55.54,10.53,39.02,37.34,23.47,27.2,26.58,26.6,31.98,2.18,31.64,58.98,34.68,39.64,7.686666666666667,35.13,Medium,71.24,31.64
Maharashtra,1991,Coastal,1,12,1990s,1,0,0,8.89,55438.38,58068.49,5000.0,88.25,56.53,16.28,31.03,78.75,46.12,37.33,59.86,81.61,61.22,83.47,74.01,58.25,82.46,0.26,74.12,75.47,31.21,77.29,53.95,10.1,40.53,40.51,26.42,27.9,28.1,21.9,27.11,1.91,32.41,60.79,50.57,47.82,8.103333333333333,45.93,High,78.75,32.41
Maharashtra,1992,Coastal,1,13,1990s,1,0,0,7.72,59720.55,62878.9,5000.0,78.4,57.96,15.72,30.45,78.03,46.88,32.75,62.91,78.83,60.63,88.2,73.28,54.11,82.51,3.2,73.6,80.35,27.32,77.49,53.74,9.29,46.49,35.15,26.19,29.54,29.37,25.24,29.98,2.09,33.78,61.44,46.41,44.96,7.8999999999999995,43.96,High,78.03,33.78
Maharashtra,1993,Coastal,1,14,1990s,1,0,0,7.34,64102.31,67890.59,5000.0,84.11,61.14,16.56,29.21,81.44,46.1,35.62,59.55,86.57,54.87,90.71,77.96,59.29,83.42,1.57,76.46,77.92,30.49,77.94,54.41,9.2,40.9,37.77,27.95,30.28,21.32,26.35,29.75,2.07,32.37,60.52,49.35,45.97,7.983333333333333,46.71,High,81.44,32.37
Maharashtra,1994,Coastal,1,15,1990s,1,0,0,7.18,68703.42,72359.57,5000.0,81.69,56.81,15.43,32.5,81.03,49.03,38.6,62.33,80.93,61.47,85.75,77.63,61.25,85.39,1.7,76.04,79.46,29.84,75.4,54.1,8.66,39.85,37.87,24.1,28.97,23.41,25.47,29.36,1.88,31.55,63.02,48.98,41.21,7.413333333333333,44.49,High,81.03,31.55
Maharashtra,1995,Coastal,1,16,1990s,1,0,0,7.08,73564.8,77728.95,5000.0,82.18,60.96,15.81,31.28,74.79,49.36,34.89,61.19,84.08,63.97,81.29,69.66,59.66,88.02,3.48,74.89,78.19,29.5,79.11,53.13,9.88,42.21,40.28,31.2,30.86,26.18,24.99,25.82,2.07,33.78,61.28,46.05,45.09,7.2,42.25,High,74.79,33.78
Maharashtra,1996,Coastal,1,17,1990s,1,0,0,8.99,80177.3,83724.4,5000.0,85.4,59.63,15.34,31.92,81.28,46.45,36.28,60.28,79.61,58.7,83.3,78.56,60.03,85.25,5.28,74.93,77.94,31.17,77.63,54.62,8.82,36.32,37.89,28.53,32.41,29.13,27.51,29.54,1.99,32.7,61.26,46.47,46.37,7.75,45.61,High,81.28,32.7
Maharashtra,1997,Coastal,1,18,1990s,1,0,0,8.18,86733.78,90560.81,5000.0,84.45,59.82,16.47,30.13,74.68,47.17,35.38,59.77,83.61,59.79,87.72,77.69,60.32,86.55,3.88,76.69,80.73,30.83,79.51,53.01,7.85,42.84,38.91,23.88,29.31,29.45,22.66,32.65,1.96,33.24,64.18,46.44,46.7,8.083333333333334,46.26,High,74.68,33.24
Maharashtra,1998,Coastal,1,19,1990s,1,0,0,8.91,94462.1,99174.24,5000.0,86.32,58.2,16.41,31.38,79.5,46.37,32.92,60.56,91.69,63.06,84.66,76.72,60.04,86.84,6.38,77.88,81.33,32.37,79.94,54.83,9.42,42.55,39.34,24.97,30.39,27.4,28.14,26.88,1.88,33.28,63.63,47.2,46.2,8.693333333333333,48.33,High,79.5,33.28
Maharashtra,1999,Coastal,1,20,1990s,1,0,0,7.48,101527.81,107414.99,5000.0,91.07,57.3,13.79,32.01,76.65,48.1,41.59,61.09,85.54,58.13,83.52,76.81,59.65,88.76,12.44,76.14,77.32,32.03,79.83,55.67,10.98,39.17,36.54,23.16,31.56,28.13,27.01,29.21,1.91,32.08,64.0,45.43,50.38,8.19,46.47,High,76.65,32.08
Maharashtra,2000,Coastal,1,21,2000s,1,1,0,8.78,110439.25,116050.69,5000.0,93.07,63.37,14.48,31.84,80.14,51.28,34.06,72.87,80.98,60.79,84.11,79.26,57.57,87.56,17.95,75.71,77.26,32.3,77.84,54.81,10.92,39.92,39.14,29.29,32.14,28.64,22.45,27.45,2.15,33.15,67.07,57.81,45.93,8.39,47.5,High,80.14,33.15
Maharashtra,2001,Coastal,1,22,2000s,1,1,0,9.76,121217.22,126451.24,5000.0,89.21,65.12,13.82,31.84,81.38,47.75,38.57,74.29,84.91,60.74,83.81,79.94,60.34,85.78,19.12,76.64,83.27,31.47,75.77,55.51,10.22,42.78,34.22,27.47,30.58,28.66,25.07,27.45,2.0,32.72,65.87,57.31,48.09,8.673333333333334,50.55,High,81.38,32.72
Maharashtra,2002,Coastal,1,23,2000s,1,1,0,7.7,130548.77,136858.81,5000.0,92.65,63.9,12.89,30.94,80.65,50.56,38.67,72.82,81.7,61.78,82.66,79.43,62.49,86.69,13.85,76.4,81.28,33.38,80.64,55.78,9.83,42.56,40.55,22.12,34.13,26.19,24.88,30.06,2.02,33.48,63.55,57.17,45.1,8.746666666666666,49.76,High,80.65,33.48
Maharashtra,2003,Coastal,1,24,2000s,1,1,0,8.66,141848.37,148852.29,5000.0,84.75,65.09,14.66,30.6,79.84,51.19,37.19,67.88,87.84,63.95,85.04,77.65,63.67,91.45,23.6,78.87,81.49,31.87,78.51,54.93,11.32,44.0,39.46,22.67,36.09,25.2,24.27,29.86,2.42,33.79,71.52,58.31,47.26,8.706666666666667,49.4,High,79.84,33.79
Maharashtra,2004,Coastal,1,25,2000s,1,1,0,9.07,154720.38,162991.75,5000.0,87.64,67.3,14.05,33.4,83.07,49.74,41.05,67.5,85.18,59.42,86.73,81.01,62.16,91.77,24.21,78.47,83.1,31.8,79.73,55.13,11.75,40.61,38.02,22.64,33.76,28.98,26.19,30.36,2.02,33.05,65.71,55.78,49.38,8.476666666666667,51.34,High,83.07,33.05
Maharashtra,2005,Coastal,1,26,2000s,1,1,0,9.88,170005.56,180937.71,5000.0,87.42,60.37,15.08,32.36,79.97,50.37,38.81,71.69,89.1,64.05,82.94,82.3,62.03,88.12,27.09,78.77,78.66,34.4,78.77,52.68,9.38,43.43,36.9,28.75,33.89,23.79,22.81,31.83,2.1,33.61,65.0,57.42,49.34,9.203333333333333,51.56,High,79.97,33.61
Maharashtra,2006,Coastal,1,27,2000s,1,1,0,9.9,186842.97,198262.65,5000.0,88.32,62.04,12.55,33.38,80.01,47.16,40.51,68.92,87.75,60.63,85.62,77.93,63.38,91.38,25.69,78.48,80.8,31.9,79.87,54.2,9.45,39.36,36.15,26.09,35.59,25.76,25.39,28.27,1.95,32.51,69.85,59.78,46.1,9.616666666666667,52.57,High,80.01,32.51
Maharashtra,2007,Coastal,1,28,2000s,1,1,0,10.21,205913.91,217837.83,5000.0,86.36,66.07,15.21,31.85,80.38,51.2,40.58,70.42,89.07,63.68,83.38,82.6,64.11,89.29,31.87,79.37,80.04,35.27,82.64,54.23,12.02,40.53,39.29,23.64,35.89,26.85,25.49,28.62,2.02,33.23,68.55,56.23,45.84,9.996666666666668,51.64,High,80.38,33.23
Maharashtra,2008,Coastal,1,29,2000s,1,1,0,7.91,222202.19,232525.02,5000.0,86.32,66.02,11.88,33.65,83.31,48.78,38.69,67.31,85.7,60.8,86.33,79.06,63.45,93.17,33.38,78.77,84.02,35.61,82.78,54.39,11.64,42.16,35.68,27.42,38.2,25.67,25.12,30.73,2.03,33.84,69.45,61.83,47.83,9.34,54.05,High,83.31,33.84
Maharashtra,2009,Coastal,1,30,2000s,1,1,0,10.6,245755.89,258329.06,5000.0,92.76,64.54,14.55,31.86,84.46,48.13,43.92,74.02,86.55,61.68,88.55,80.11,62.36,90.69,33.28,79.06,83.96,34.18,81.18,56.03,9.64,42.83,37.6,25.12,38.5,27.88,26.18,31.3,2.04,34.47,66.48,54.93,48.11,9.573333333333332,53.52,High,84.46,34.47
Maharashtra,2010,Coastal,1,31,2010s,1,1,1,8.28,266110.74,278738.25,5000.0,86.95,62.75,12.82,34.26,84.41,48.92,40.46,69.86,89.51,57.69,86.33,79.43,62.98,97.05,40.43,79.63,83.81,36.95,83.47,54.8,11.51,51.31,41.9,26.63,35.55,38.31,35.2,38.53,2.33,39.8,70.05,58.94,47.63,8.93,51.36,High,84.41,39.8
Maharashtra,2011,Coastal,1,32,2010s,1,1,1,8.28,288140.27,304509.85,5000.0,87.62,64.92,11.37,36.65,84.42,46.76,39.8,71.59,95.92,59.45,82.88,85.75,63.59,89.79,43.35,80.48,79.61,35.93,83.49,55.41,9.89,47.37,42.31,26.19,36.1,36.38,35.05,40.66,2.41,38.89,68.03,57.18,47.58,9.053333333333333,51.19,High,84.42,38.89
Maharashtra,2012,Coastal,1,33,2010s,1,1,1,8.94,313899.75,330862.41,5000.0,99.66,63.49,13.76,35.06,84.35,53.12,41.9,70.01,89.89,66.65,89.6,80.59,60.74,91.57,43.26,80.51,85.2,38.13,82.25,54.25,10.96,48.9,39.67,24.47,38.81,39.6,36.06,35.61,2.36,38.94,67.63,54.72,49.58,8.499999999999998,51.14,High,84.35,38.94
Maharashtra,2013,Coastal,1,34,2010s,1,1,1,8.36,340134.13,358157.71,5000.0,85.58,67.28,13.21,34.78,81.5,49.29,41.36,70.54,92.46,61.93,87.55,83.31,65.95,93.83,49.02,81.63,85.93,38.75,84.32,53.27,12.3,48.6,43.27,24.72,39.47,38.13,37.43,39.98,2.57,39.98,71.44,57.48,53.07,8.526666666666666,52.05,High,81.5,39.98
Maharashtra,2014,Coastal,1,35,2010s,1,1,1,9.93,373893.34,391182.18,5000.0,98.03,65.45,9.76,33.35,81.87,48.21,40.85,65.53,90.9,66.2,85.55,85.98,64.47,94.92,48.7,82.01,87.92,35.35,85.61,54.51,11.45,44.85,42.37,26.87,37.47,38.13,34.31,41.06,2.04,38.76,70.8,58.35,50.15,9.076666666666666,54.44,High,81.87,38.76
Maharashtra,2015,Coastal,1,36,2010s,1,1,1,9.37,408931.13,429444.45,5000.0,91.38,64.21,7.82,34.69,81.09,50.06,41.29,70.74,90.34,63.3,89.33,83.7,64.35,94.24,49.53,81.64,88.17,38.26,82.13,54.01,10.86,46.93,44.83,28.54,42.01,34.58,38.28,42.02,2.39,40.59,72.28,61.12,53.94,9.219999999999999,54.81,High,81.09,40.59
Maharashtra,2016,Coastal,1,37,2010s,1,1,1,9.17,446439.45,472677.05,5000.0,93.83,66.24,9.97,36.28,83.0,53.02,43.04,65.54,92.75,59.05,89.28,85.25,62.93,94.0,59.09,81.49,86.09,36.11,87.46,56.66,10.9,49.22,46.84,24.2,39.37,39.66,40.41,40.49,2.24,41.18,74.47,56.04,51.58,9.49,54.36,High,83.0,41.18
Maharashtra,2017,Coastal,1,38,2010s,1,1,1,8.65,485036.29,510902.93,5000.0,96.36,67.12,10.93,34.59,86.29,44.99,41.67,69.64,88.6,65.44,87.63,87.5,67.05,93.26,57.46,82.28,87.4,37.38,85.22,53.39,9.77,48.45,45.42,24.07,42.62,35.94,37.55,41.0,2.33,40.52,71.81,56.07,52.21,9.063333333333333,55.23,High,86.29,40.52
Maharashtra,2018,Coastal,1,39,2010s,1,1,1,7.87,523189.77,552794.39,5000.0,93.67,63.77,9.23,34.32,84.77,49.65,42.36,70.24,95.07,63.03,85.61,81.67,63.57,93.94,58.8,81.25,85.4,37.73,85.53,55.01,10.34,46.37,42.31,25.62,39.62,38.35,33.47,38.64,2.3,38.97,71.67,62.49,53.66,8.563333333333334,55.77,High,84.77,38.97
Maharashtra,2019,Coastal,1,40,2010s,1,1,1,9.8,574436.28,608402.58,5127.96,89.27,66.59,8.45,35.9,84.39,49.99,41.44,73.39,91.89,69.41,90.22,85.36,65.33,95.87,59.06,83.66,87.88,40.03,85.4,52.61,10.85,50.61,46.65,25.56,43.71,36.47,33.63,37.51,2.66,41.02,71.15,56.61,52.72,8.773333333333333,54.4,High,84.39,41.02
Maharashtra,2020,Coastal,1,41,2020s,1,1,1,6.02,608995.55,634421.9,5347.27,100.0,66.62,9.88,33.11,89.12,47.98,43.36,66.3,91.48,62.92,87.27,83.45,63.9,97.19,63.29,81.78,89.32,40.95,84.81,53.44,10.67,49.56,44.55,24.62,43.26,35.0,38.4,40.18,2.31,40.69,70.42,55.33,54.74,7.896666666666667,56.02,High,89.12,40.69
Maharashtra,2021,Coastal,1,42,2020s,1,1,1,8.01,657756.04,688397.84,5802.21,96.78,63.33,8.29,35.03,84.13,48.53,41.82,69.77,93.09,59.59,84.12,83.63,65.93,90.48,67.08,80.32,88.27,41.56,85.4,54.76,11.04,42.94,45.7,26.11,43.8,45.05,32.87,42.81,2.18,40.54,73.07,57.01,53.18,7.9433333333333325,55.84,High,84.13,40.54
Maharashtra,2022,Coastal,1,43,2020s,1,1,1,10.51,726905.6,761782.6,6420.74,91.25,68.62,8.28,33.84,85.41,53.01,42.3,69.94,91.86,67.26,90.47,89.37,65.02,97.75,70.86,84.37,92.36,38.76,87.99,54.07,10.84,47.38,44.66,25.45,43.7,40.36,39.01,41.1,2.24,41.15,71.12,59.01,56.14,8.18,62.17,High,85.41,41.15
Maharashtra,2023,Coastal,1,44,2020s,1,1,1,8.21,786571.56,832517.15,7016.93,95.51,64.49,8.04,36.53,85.64,51.86,43.21,69.85,91.01,65.76,82.56,85.22,62.62,99.27,74.79,81.69,91.14,42.47,84.94,56.4,11.83,46.73,46.43,23.47,42.11,35.98,35.98,37.25,2.48,39.66,72.78,57.81,53.6,8.91,61.91,High,85.64,39.66
Maharashtra,2024,Coastal,1,45,2020s,1,1,1,8.4,852648.09,899538.75,7581.83,90.86,67.5,6.31,37.85,88.94,50.88,46.35,66.92,96.48,66.22,89.9,88.77,67.1,97.88,72.51,85.19,88.74,40.36,87.35,52.94,13.31,50.23,45.36,25.82,43.83,35.3,37.19,39.88,2.21,41.14,74.37,56.79,51.28,9.04,64.19,High,88.94,41.14
Maharashtra,2025,Coastal,1,46,2020s,1,1,1,8.91,928611.27,978045.3,8243.52,100.0,68.8,6.1,36.18,83.8,52.93,43.1,68.81,99.23,62.68,86.43,85.02,67.87,94.71,72.74,83.51,90.2,41.73,89.9,53.74,10.49,49.51,40.42,24.9,45.12,38.1,36.02,39.43,1.92,40.32,72.78,58.01,53.49,8.506666666666668,67.6,High,83.8,40.32
